
1756980821457,2301,greenit,200,OK,Thread Group 1-1,text,true,,196019,240,1,1,https://greenitco.com/,511,0,60
1756980821457,515,greenit-0,301,Moved Permanently,Thread Group 1-1,text,true,,233,122,1,1,http://www.greenitco.com/,511,0,60
1756980821975,1783,greenit-1,200,OK,Thread Group 1-1,text,true,,195786,118,1,1,https://greenitco.com/,1699,0,595
1756980823768,2300,Products,200,OK,Thread Group 1-1,text,true,,113291,257,1,1,http://greenitco.com/products,1537,0,0
1756980823768,1537,Products-0,301,Moved Permanently,Thread Group 1-1,text,true,,240,131,1,1,http://www.greenitco.com/products/,1537,0,0
1756980825306,762,Products-1,200,OK,Thread Group 1-1,text,true,,113051,126,1,1,http://greenitco.com/products,682,0,24
1756980826072,868,Services,200,OK,Thread Group 1-1,text,true,,108976,257,1,1,http://greenitco.com/services,187,0,0
1756980826072,187,Services-0,301,Moved Permanently,Thread Group 1-1,text,true,,240,131,1,1,http://www.greenitco.com/services/,187,0,0
1756980826259,681,Services-1,200,OK,Thread Group 1-1,text,true,,108736,126,1,1,http://greenitco.com/services,633,0,0
